0.000000;-1.000000;8.810000;-1.000000
0.064000;-1.187152;-2.714911;2.679568
0.128000;0.248553;11.532992;-2.100183
0.192000;-0.609544;-0.364419;-4.311949
0.256000;-0.421947;6.215042;-0.408572
0.320000;-7.939380;-3.386292;12.035795
0.384000;-2.523893;-7.643085;3.735622
0.448000;-1.692653;1.238108;1.855408
0.512000;-1.729053;0.802376;2.341077
0.576000;-1.646019;0.558303;2.593670
0.640000;-1.482073;0.647452;2.761444
0.704000;-1.511118;0.495419;2.722826
0.768000;-1.969508;0.736969;2.486873
0.832000;-2.745022;0.945153;2.098676
0.896000;-3.255980;1.223788;1.772113
0.960000;-3.360790;2.036436;1.786095
1.024000;-3.377484;3.062076;1.316961
1.088000;-19.632544;6.627312;-7.333734
1.152000;-2.303694;2.952648;0.804633
1.216000;-3.147929;3.636294;2.753932
1.280000;-10.364908;3.863125;-1.701100
1.344000;-11.595498;5.192459;-1.028197
1.408000;-5.610879;3.503611;1.080037
1.472000;-8.049743;5.236299;0.131507
1.536000;-7.984601;4.265659;-0.043264
1.600000;-7.972511;3.821120;-0.251007
1.664000;-8.037677;4.188100;-0.056058
1.728000;-8.073585;4.208136;-0.026360
1.792000;-7.999510;4.219204;-0.026604
1.856000;-7.944973;4.073506;-0.119974
1.920000;-7.864261;3.866331;-0.202090
1.984000;-7.825400;4.195746;-0.070248
2.048000;-7.537674;3.475056;-0.491693
2.112000;-7.464234;3.226077;-0.668140
2.176000;-7.500576;3.345127;-0.570401
2.240000;-7.442741;3.394517;-0.561154
2.304000;-7.520013;3.561587;-0.451764
2.368000;-7.574459;3.528697;-0.426683
2.432000;-7.648162;3.706214;-0.339909
2.496000;-7.721480;3.754619;-0.303958
2.560000;-7.820163;3.900900;-0.206476
2.624000;-7.769927;3.961211;-0.187039
2.688000;-7.783790;3.635038;-0.311760
2.752000;-7.993454;4.664340;0.131272
2.816000;-7.958084;4.024665;-0.168286
2.880000;-7.907918;3.994591;-0.161188
2.944000;-7.937637;3.941374;-0.166367
3.008000;-7.814794;3.971789;-0.163236
3.072000;-7.907918;3.998277;-0.167783
3.136000;-7.877747;3.905934;-0.182197
3.200000;-7.785852;3.976195;-0.175355
3.264000;-7.852833;3.947860;-0.174134
3.328000;-7.775497;3.936031;-0.208396
3.392000;-7.685159;3.817825;-0.333329
3.456000;-7.486742;3.566145;-0.477003
3.520000;-7.397365;3.398604;-0.565455
3.584000;-7.466547;3.508714;-0.525029
3.648000;-7.297761;2.890996;-0.872217
3.712000;-7.282778;2.916531;-0.871275
3.776000;-7.439267;3.018561;-0.734153
3.840000;-7.768445;3.500149;-0.233793
3.904000;-8.059160;4.823592;0.198870
3.968000;-8.448138;4.656334;0.188034
4.032000;-8.054033;4.392139;0.085221
4.096000;-8.121510;5.062216;0.238397
4.160000;-7.858191;4.155704;0.043049
4.224000;-7.996745;3.704961;-0.242803
4.288000;-8.099627;4.193368;-0.045605
4.352000;-7.992455;4.307250;-0.017538
4.416000;-7.929889;4.248337;-0.022189
4.480000;-7.879068;4.128369;-0.116887
4.544000;-7.846278;3.865704;-0.198827
4.608000;-7.765977;4.157241;-0.069917
